0038.co.jp.axfr:@ "v=spf1 include:spf.mail-cp.com ~all"
metalbondnyc.com.axfr:@ "v=spf1 ip4:104.223.9.40 ip4:66.249.137.170 +a +mx +ip4:66.249.137.35 ~all"
metalcity.ru.axfr:@ "v=spf1 mx ip4:93.91.14.117 -all"
metaldetectingforum.com.axfr:@ "v=spf1 a mx ip4:208.115.229.66 -all"
metaldetectingforum.co.uk.axfr:@ "v=spf1 +a +mx +ip4:109.75.171.100 ~all"
metalika.ua.axfr:@ "v=spf1 +a +mx -all" ""
metallprofil.ru.axfr:@ "v=spf1 a:metallprofil.ru ip4:46.30.43.184 ip4:89.109.235.174 ip4:89.109.235.173~all"
metanoauto.com.axfr:@ "v=spf1 +a +mx +all"
metarunning.com.axfr:@ "v=spf1 +a +mx +ip4:37.247.123.194 ~all"
metem.ir.axfr:@ "v=spf1 a mx ip4:185.4.28.148 ~all"
meteo.be.axfr:@ "v=spf1 a mx ip4:193.190.144.13 ip4:193.190.230.20 ~all"
meteor24.pl.axfr:@ "v=spf1 ip4:195.150.8.98 mx -all"
meteoradar.ch.axfr:@ "v=spf1 ip4:212.243.197.1/24 -all"
meteoradar.ch.axfr:www "v=spf1 ip4:212.243.197.1/24 -all"
meteoroccapriora.it.axfr:@ "v=spf1 +a +mx -all"
meteorpedia.com.axfr:@ "v=spf1 +a +mx -all"
meteosardegna.it.axfr:@ "v=spf1 a mx -all"
meteosardegna.it.axfr:@ "v=spf1 include:_spf.google.com ~all"
meteowebcam.it.axfr:@ "v=spf1 ip4:151.1.182.1/24 -all"
metfone.com.kh.axfr:@ "v=spf1 ip4:117.120.24.0/27 a mx ~a"
metfone.com.kh.axfr:@ "v=spf1 ip4:117.120.24.0/27 a mx ~all"
metgirly.com.axfr:@ "v=spf1 a mx ip4:93.190.138.11 ~all"
methodsandtools.com.axfr:@ "v=spf1 +a +mx +ip4:206.214.216.78 ?all"
methownet.com.axfr:@ "v=spf1 a mx a:methownet.com mx:bara.methownet.com mx:gto.methownet.com mx:gto.methowdata.net ip4:63.142.200.170 ip4:63.142.200.163 include:spf.ess.barracudanetworks.com ?all"
metida.ru.axfr:@ "v=spf1 ip4:92.63.110.34 a mx ~all"
metizi.com.axfr:@ "v=spf1 redirect=_spf.metizi.net"
metlife.co.kr.axfr:@ "v=spf1 ip4:61.41.206.63 ip4:61.41.206.64 ip4:61.41.206.61 ip4:61.41.206.62 ip4:61.41.206.151 ip4:61.41.206.152 ip4:61.32.158.194 ip4:61.41.206.211 ip4:61.41.206.212 ip4:61.32.158.195 ip4:61.41.206.53 ip4:61.41.206.67 ip4:61.41.206.213 -all"
met-mother.com.axfr:@ "v=spf1 redirect=_spf.yandex.ru"
metodista.br.axfr:@ "v=spf1 a mx ip4:200.18.248.0/24 ip4:177.135.166.0/24 include:spf_10969.aknamail.com.br include:_spf.google.com ~all"
metodofive.it.axfr:@ "v=spf1 a mx -all"
metodportal.net.axfr:@ "v=spf1 ip4:93.170.27.94 a mx ~all"
metodsovet.su.axfr:@ "v=spf1 redirect=_spf.yandex.ru"
metrabyte.co.th.axfr:@ "v=spf1 a mx ip4:119.59.106.87 ~all"
metravian.ir.axfr:@ "v=spf1 a mx ip4:185.126.201.67 ~all"
metroads.in.axfr:dearchennai "v=spf1 +a +mx +ip4:198.136.54.70 ~all"
metroads.in.axfr:jusbuy "v=spf1 +a +mx +ip4:198.136.54.70 ~all"
metroads.in.axfr:m "v=spf1 +a +mx +ip4:198.136.54.70 ~all"
metroads.in.axfr:@ "v=spf1 +a +mx +ip4:198.136.54.70 ~all"
metrobump.com.axfr:@ "v=spf1 include:spf.privateemail.com ~all"
metrofax.com.axfr:brand "v=spf1 include:_netblocks.eloqua.com -all"
metrofax.com.axfr:@ "v=spf1 a:my.metrofax.com a:dante.metrohispeed.com mx:dante.metrohispeed.com mx:mail.metrofax.com ip4:192.242.0.0/16 ip4:204.11.169.0/24 ip4:204.11.174.0/24 ip4:204.11.173.0/24 include:metrohispeed.com ~all"
metrohouse.pl.axfr:@ "v=spf1 a a:test2.metrohouse.pl a:grey.voxoft.pl mx ~all"
metronome.ge.axfr:@ "v=spf1 a mx ip4:178.63.64.9 -all"
metropolitanexpo.gr.axfr:@ "v=spf1 a mx ip4:144.76.102.86 ~all"
metrorex.ro.axfr:m "v=spf1 mx ~all"
metrorex.ro.axfr:ns "v=spf1 a -all"
metrorex.ro.axfr:@ "v=spf1 mx ~all"
metroshoes.net.axfr:@ "v=spf1 a mx include:ocmail.in ?all"
metrostation.nl.axfr:@ "v=spf1 a mx ip4:81.26.211.172 ?all"
metrotunnel.com.axfr:@ "v=spf1 ip4:67.225.140.60 ip4:216.55.185.190 ip4:216.55.185.249 +a +mx +ip4:75.126.81.250 ~all"
metrotvnews.com.axfr:@ "v=spf1 a ~all"
metrx.com.axfr:bounce "v=spf1 include:listrak.com -all"
metrx.com.axfr:tweb "v=spf1 ip4:206.165.240.0/21 ip4:97.107.16.0/20 ip4:68.233.142.0/24 -all"
metrx.com.axfr:@ "v=spf1 mx include:nbty.com mx:nbty.com include:spf.protection.outlook.com include:_netblocks.mimecast.com ~all"
metrx.com.axfr:web "v=spf1 ip4:206.165.240.0/21 ip4:97.107.16.0/20 -all"
mettel.net.axfr:@ "v=spf1 mx ip4:216.194.28.137/32 ip4:216.194.28.139/32 ip4:216.194.28.146/32 ip4:216.194.28.147/32 ip4:216.194.32.149/32 ip4:216.194.28.152/32 include:mktomail.com include:spf.clearslide.com include:_netblocks.mimecast.com ~all"
metviral.com.axfr:@ "v=spf1 a mx ip4:109.236.91.207 ~all"
meusfetiches.com.br.axfr:@ "v=spf1 ip4:192.99.173.45 +a +mx +ip4:142.4.218.157 ~all"
mevabe1080.com.axfr:@ "v=spf1 a mx ~all"
mevabe1080.com.vn.axfr:@ "v=spf1 a mx ~all"
mevabe1080tphcm.com.axfr:@ "v=spf1 a mx ~all"
mevabehoami.com.vn.axfr:@ "v=spf1 a mx ~all"
mew.org.axfr:@ "v=spf1 +mx -all"
mewshop.jp.axfr:@ "v=spf1 +ip4:210.129.198.156 include:_spf.google.com ~all"
mexaimoda.ru.axfr:@ "v=spf1 ip4:185.12.92.101 a mx ~all"
mex-annushka.ru.axfr:@ "v=spf1 ip4:178.63.22.68 a mx ~all"
mexicomagicotours.com.axfr:@ "v=spf1 +a +mx +ip4:67.227.237.154 ~all"
mexicomike.com.axfr:@ "v=spf1 ip4:50.28.63.18 ip4:72.52.151.211 a mx ip4:96.44.169.125 ?all"
mexipharmacy.mx.axfr:@ "v=spf1 ptr:serv.net.mx -all"
meydannews.ir.axfr:@ "v=spf1 a mx ip4:185.49.84.84 ~all"
meyerdistributing.com.axfr:@ "v=spf1 a ip4:216.49.105.74/27 include:meyerdistributing.com ~all"
meysammotiee.ir.axfr:@ "v=spf1 a mx ip4:188.253.2.59 ~all"
mezamart.com.axfr:@ "v=spf1 a mx ~all"
mezarda.biz.axfr:@ "v=spf1 a mx ip4:46.17.47.50 ~all"
mezunbul.net.axfr:@ "v=spf1 mx ip4:94.138.204.44 mx:mail.mezunbul.net -all"
mezun.com.axfr:newsletter "v=spf1 ip4:207.114.82.64/26 ip4:207.114.90.192/26 ip4:109.228.255.248 a mx a:imail.mezun.com a:mail.mezun.com ~all"
mezun.com.axfr:sn "v=spf1 ip4:207.114.82.64/26 ip4:207.114.90.192/26 ip4:109.228.255.248 a mx a:imail.mezun.com a:mail.mezun.com ~all"
mezun.com.axfr:@ "v=spf1 ip4:207.114.82.64/26 ip4:207.114.90.192/26 a mx a:mail.mezun.com ptr include:bluehost.com include:amazonses.com ~all"
mf0.me.axfr:@ "v=spf1" "redirect=_spf.yandex.ru"
mfa.gov.ua.axfr:@ "v=spf1 +a +mx -all"
mf-best.com.axfr:@ "v=spf1 mx a:mail.vva.com.tw mx:mf-best.com ip4:210.66.226.24 all"
mfc22.ru.axfr:@ "\009v=spf1 redirect=_spf.yandex.ru"
mfc22.ru.axfr:@ "v=spf1 +a +mx -all"
mfc74.ru.axfr:mail "v=spf1 redirect=nicmail.ru"
mf.cz.axfr:#\@ "v=spf1 +mx +a:mfex.mf.local +a:owa.mf.cz +a:gw.mf.cz +ip4:5.198.128.0/21 ~all"
mf.cz.axfr:@ "v=spf1 +mx +ip4:193.85.189.18 +a:owa.mf.cz +a:gw.mf.cz +ip4:5.198.128.0/21 +a:smtp.crystalmails.com ~all"
mf-edge.com.axfr:@ "v=spf1 a mx ip4:27.254.96.195 ip4:202.183.192.159 ip4:27.254.41.197 ip4:122.155.12.136 ip4:27.254.67.4 ip4:202.183.192.159 ~all"
mfeg-rennes.fr.axfr:@ "v=spf1 +a +mx -all"
mfh.com.ua.axfr:@ "v=spf1 a mx ~all"
m-files.com.axfr:@ "v=spf1 a mx include:aspmx.pardot.com include:sendgrid.net ~all"
mfileshare.com.axfr:@ "v=spf1 ip4:91.226.32.66 a mx ~all"
mfj.or.jp.axfr:@ "v=spf1 include:asp.cuenote.jp include:vcgw.ymc.ne.jp include:mtgw.ymc.ne.jp ~all"
mfmgermanymunich.org.axfr:@ "v=spf1 ip4:91.198.105.17/24 ?all"
mfmgermanymunich.org.axfr:@ "v=spf1 ip4:91.198.105.84/24 ?all"
m-forum.pl.axfr:@ "v=spf1 a mx ip4:176.9.42.78 include:aspmx.googlemail.com include:u2062824.wl.sendgrid.net ~all"
mfuindia.com.axfr:@ "v=spf1 mx include:mail.ibntech.com include:vfaff.com ~all"
mf.uz.axfr:@ "v=spf1 +a +mx ip4:195.158.8.85 -all"
mga-nvr.ru.axfr:@ "v=spf1 ip4:95.211.162.157 a mx ~all"
mgar.net.axfr:@ "v=spf1 a mx ip4:212.34.142.69 ~all"
mghworld.net.axfr:3gworldonline "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:aabhacreation "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:ach "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:agra "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:akashtours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:amantour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:apextravelplanners "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:arunlekha "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:atstours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:ats "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:bangaloreguesthouses "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:besttour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:beyonboundariesindia "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:bitutourandtravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:bluelandindia "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:bookhotelsonline "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:bookingmonster "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:breezeeconomytravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:budgetaccommodationdelhi "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:budgethotelsinnainital "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:budgethotels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:budgetroomsonline "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:charvitravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:clickyourtrip "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:cosmotravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:crownstar "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:delhi "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:devikripatours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:dreamleisure "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:dreamstravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:freedom4trip "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:freedomholidays "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:geniustravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:gh "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:girishtours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:goaguesthouses "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:goeltravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:goguesthouse "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:goldenphoenixtravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:goldentravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:guesthousesinindia "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:gulatitravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:guptatravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:gurgaon "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:gurujambheshwartravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:haridwarhotel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:himpushptours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:holidaychacha "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:holidayhoney "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:hotelbooking "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:humniwas "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:hyderabadguesthouses "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:ihphotels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:incredibleexcusion "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:indiastravelogue "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:indotour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:insightgroup "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:jjhotels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:kanhaiyaexpert "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:kcrconsultants "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:keralahotelreservation "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:kewaltravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:kitesholidays "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:ktravelss "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:leisuretimes "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:letstravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:lifttourstravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:lipshatravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:lotustravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:manortravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:mansatours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:mariatravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:mayiletour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:merrygotravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:mstour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:ms "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:mycarlsonwagonlit "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:myguesthouse "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:myjourney "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:mytravelkhushi "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:nanuantravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:nayaggaratours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:nitcotravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:noida "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:nouser "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:nwholidays "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:omsai "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:orchidvoyages "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:panamatourntravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:pankajtour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:payments "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:pleasuretour "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:pondicherrytravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:priyatourandtravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:pro-vacations "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:rajasthantravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:rajatravelaindia "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:rajutravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:sameertravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:sangampoint "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:seagulltravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:shinetravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:shivatravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:shubhratravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:siddharthtravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:siliguriguesthouses "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:sktravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:sktravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:skyline "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:skywin "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:skywvntravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:smartwaytravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:sostravelworld "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:springholiday "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:sunshinetravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:supertravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:supreetservices "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:suvidhaatravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:tajmahalholidays "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:test1 "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:test2 "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:test3 "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:test4 "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:test5 "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:tourntravelhub "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:travels.iggroup "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:travels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:travelworld2001 "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:travelworldtravelservice "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:tripsntours "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:triusholidays "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:utsavtravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:vacations4u "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:vanyatravels "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:@ "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:wwwplanmytravel "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mghworld.net.axfr:zendapi "v=spf1 +a +mx +ip4:69.167.148.160 ?all"
mgit.ac.in.axfr:alumni "v=spf1 mx include:aspmx.googlemail.com ~all"
mgit.ac.in.axfr:@ "v=spf1 mx a:blackpearl include:aspmx.googlemail.com ~all"
mhelli.com.axfr:@ "v=spf1 a mx ip4:185.94.97.2 ~all"
m-high.ru.axfr:@ "v=spf1 redirect=_spf.yandex.net"
mhk.pl.axfr:@ "v=spf1 mx a ip4:195.150.233.37 ip4:31.172.190.69 include:mhk.org.pl include:poczta.mhk.org.pl ?all"
mhmtyylc.com.axfr:@ "v=spf1 redirect=_spf.yandex.net"
mhodoo.com.axfr:@ "v=spf1 a mx ip4:150.107.31.50 ~all"
mhoroskop.pl.axfr:@ "v=spf1 a mx ip4:37.28.152.226 ~all"
mhost.lt.axfr:@ "v=spf1 a mx ip4:45.125.66.163 ~all"
mhr-developer.com.axfr:@ "v=spf1 a mx ip4:87.236.208.54 ~all"
mhrs.gen.tr.axfr:@ "v=spf1 a mx ip4:84.19.180.228 ~all"
mhusd.org.axfr:@ "v=spf1 ip4:204.88.158.218 mx mx:mail.mhusd.org mx:mail2.mhusd.org mx:ns.mhusd.org include:_spf.google.com ~all"
mhuv.gov.dz.axfr:@ "v=spf1 mx mx:mail.mhuv.gov.dz ~all"
miacso.ru.axfr:@ "v=spf1" "a:relay.miacso.ru" "a:mail.miacso.ru" "-all"
miamispeedhost.com.axfr:customer150 "v=spf1 a -all"
miamispeedhost.com.axfr:customer151 "v=spf1 a -all"
miamispeedhost.com.axfr:customer158 "v=spf1 a -all"
miamispeedhost.com.axfr:customer159 "v=spf1 a -all"
miamispeedhost.com.axfr:customer165 "v=spf1 a -all"
miamispeedhost.com.axfr:customer166 "v=spf1 a -all"
miamispeedhost.com.axfr:customer195 "v=spf1 a -all"
miamispeedhost.com.axfr:customer196 "v=spf1 a -all"
miamispeedhost.com.axfr:customer218 "v=spf1 a -all"
miamispeedhost.com.axfr:mx3.nebula "v=spf1 a -all"
miamispeedhost.com.axfr:mx6.nebula "v=spf1 a -all"
miamispeedhost.com.axfr:mx.softwarelibrecr.org.nebula "v=spf1 a -all"
miamispeedhost.com.axfr:my "v=spf1 a -all"
miamispeedhost.com.axfr:nebula "v=spf1 a -all"
miamispeedhost.com.axfr:nova "v=spf1 a ip4:69.60.116.150 -all"
miamispeedhost.com.axfr:@ "v=spf1 ptr ip4:64.251.14.237 ip4:69.60.116.150 ip4:69.60.116.151 ip4:69.60.116.158 ip4:69.60.116.159 ip4:69.60.116.165 ip4:69.60.116.166 ip4:69.60.116.195 ip4:69.60.116.196 ip4:69.60.116.218 ip6:2607:feb8::a:0/111 ip4:69.60.114.223 ip4:38.117.1.0/24 ~all"
miandoabfc.ir.axfr:@ "v=spf1 a mx ip4:142.54.173.85 ~all"
miasskids.ru.axfr:@ "v=spf1 redirect=_spf.yandex.ru"
miastogier.pl.axfr:@ "v=spf1 a mx ip4:78.46.53.6 ~all"
micahtek.com.axfr:@ "v=spf1 mx a ip4:198.160.140.0/24 ip4:74.208.174.52/32 ip4:74.208.167.143/32 ip4:74.208.158.157/32 ~all"
michaelgrace.org.axfr:@ "v=spf1 a mx ip4:174.136.32.3 ~all"
michalpasterski.pl.axfr:@ "v=spf1 a mx ip4:89.146.199.131 ~all"
michanikos.gr.axfr:maps "v=spf1 +a +mx +ip4:85.25.200.46 ~all"
michanikos.gr.axfr:@ "v=spf1 +a +mx +ip4:85.25.200.46 ~all"
michoacan.gob.mx.axfr:@ "v=spf1 a mx ~all"
michtheater.org.axfr:@ "v=spf1 ip4:50.245.108.53 ip4:50.245.108.52 a:web1.agileticketing.net include:clientspf.dynedge.com ~all"
michyeora.com.axfr:@ "v=spf1 ip4:222.122.213.56 ip4:61.250.81.199 ~all"
micimiao.it.axfr:@ "v=spf1 a mx ip4:195.130.247.126 ~all"
micimiao.net.axfr:@ "v=spf1 a mx ip4:195.130.247.126 ~all"
miclub.com.axfr:@ "v=spf1 ip4:119.205.194.183 -all"
miclub.com.axfr:@ "v=spf1 ip4:119.205.194.231 ~all"
micrd.com.axfr:@ "v=spf1 a mx"
microartstudio.com.axfr:@ "v=spf1 a mx ip4:91.232.4.242 ?all"
microdream.co.uk.axfr:glasbud "v=spf1 +a +mx +ip4:212.113.152.173 include:trustpilotservice.com -all"
microdream.co.uk.axfr:quickglance "v=spf1 +a +mx +ip4:212.113.152.173 include:trustpilotservice.com -all"
microdream.co.uk.axfr:surfers "v=spf1 +a +mx +ip4:212.113.152.173 include:trustpilotservice.com -all"
microdream.co.uk.axfr:test "v=spf1 +a +mx +ip4:212.113.152.173 ~all"
microdream.co.uk.axfr:torbaycomputers "v=spf1 +a +mx +ip4:212.113.152.173 include:trustpilotservice.com -all"
microdream.co.uk.axfr:@ "v=spf1 +a +mx +ip4:212.113.152.173 include:trustpilotservice.com -all"
microhost.pl.axfr:@ "v=spf1 a mx ip4:185.11.130.41 ~all"
micromir-nn.ru.axfr:@ "v=spf1 redirect=_spf.mail.ru"
microscript.ru.axfr:@ "v=spf1 ip4:88.198.204.202 a mx ~all"
microsoft-press.de.axfr:@ "v=spf1 a mx -all"
microstocker.com.ua.axfr:@ "v=spf1 include:relay.dc.besthosting.ua ~all"
mida-co.ir.axfr:baboli "v=spf1 +a +mx +ip4:67.225.166.59 ?all"
mida-co.ir.axfr:economic62 "v=spf1 +a +mx +ip4:67.225.166.59 ?all"
